usage_date,mac_id,team,resource_category,total_cost_inr,attribution_confidence,resource_count
2026-01-07 00:00:00,MAC-01,Platform,Networking,224.37,high,1
2026-01-07 00:00:00,MAC-01,DevOps,Storage,285.98,high,1
2026-01-07 00:00:00,MAC-01,Platform,Data Services,422.85,high,1
2026-01-07 00:00:00,MAC-02,DataEngineering,Compute,923.65,high,1
2026-01-07 00:00:00,MAC-02,DataEngineering,Storage,537.89,high,1
2026-01-07 00:00:00,MAC-02,DataEngineering,Networking,187.87,high,1
2026-01-07 00:00:00,MAC-02,Analytics,Compute,899.58,high,1
2026-01-07 00:00:00,MAC-02,Analytics,Data Services,978.29,high,1
2026-01-07 00:00:00,MAC-02,DataEngineering,Data Services,1028.06,high,1
2026-01-07 00:00:00,MAC-02,Analytics,Networking,142.99,high,1
2026-01-07 00:00:00,MAC-02,Analytics,Storage,561.3,high,1
2026-01-07 00:00:00,MAC-03,Product,Networking,119.97,high,1
2026-01-07 00:00:00,MAC-03,Frontend,Compute,442.89,high,1
2026-01-07 00:00:00,MAC-03,Product,Storage,192.57,high,1
2026-01-07 00:00:00,MAC-03,Product,Compute,549.21,high,1
2026-01-07 00:00:00,MAC-03,Frontend,Storage,163.84,high,1
2026-01-07 00:00:00,MAC-03,Frontend,Data Services,188.37,high,1
2026-01-07 00:00:00,MAC-03,Frontend,Networking,97.37,high,1
2026-01-07 00:00:00,MAC-03,Product,Data Services,273.29,high,1
2026-01-07 00:00:00,MAC-04,QA,Networking,94.0,high,1
2026-01-07 00:00:00,MAC-04,Backend,Compute,1053.97,high,1
2026-01-07 00:00:00,MAC-04,Backend,Storage,323.42,high,1
2026-01-07 00:00:00,MAC-04,Backend,Networking,229.81,high,1
2026-01-07 00:00:00,MAC-04,QA,Compute,382.66,high,1
2026-01-07 00:00:00,MAC-04,QA,Data Services,276.39,high,1
2026-01-07 00:00:00,MAC-04,Backend,Data Services,574.65,high,1
2026-01-07 00:00:00,MAC-04,QA,Storage,161.29,high,1
2026-01-07 00:00:00,MAC-05,Compliance,Data Services,287.26,high,1
2026-01-07 00:00:00,MAC-05,Compliance,Networking,130.54,high,1
2026-01-07 00:00:00,MAC-05,Security,Storage,268.06,high,1
2026-01-07 00:00:00,MAC-05,Security,Networking,303.71,high,1
2026-01-07 00:00:00,MAC-05,Compliance,Storage,226.27,high,1
2026-01-07 00:00:00,MAC-05,Security,Compute,714.97,high,1
2026-01-07 00:00:00,MAC-05,Security,Data Services,321.79,high,1
2026-01-07 00:00:00,MAC-05,Compliance,Compute,345.75,high,1
2026-01-07 00:00:00,MAC-06,CloudOps,Compute,1122.4,high,1
2026-01-07 00:00:00,MAC-06,CloudOps,Data Services,444.18,high,1
2026-01-07 00:00:00,MAC-06,Infrastructure,Storage,391.76,high,1
2026-01-07 00:00:00,MAC-06,CloudOps,Storage,351.07,high,1
2026-01-07 00:00:00,MAC-06,Infrastructure,Networking,313.01,high,1
2026-01-07 00:00:00,MAC-06,Infrastructure,Compute,1503.44,high,1
2026-01-07 00:00:00,MAC-06,CloudOps,Networking,294.28,high,1
2026-01-07 00:00:00,MAC-06,Infrastructure,Data Services,435.97,high,1
2026-01-07 00:00:00,MAC-07,ML,Storage,470.01,high,1
2026-01-07 00:00:00,MAC-07,Research,Storage,419.47,high,1
2026-01-07 00:00:00,MAC-07,Research,Networking,203.77,high,1
2026-01-07 00:00:00,MAC-07,Research,Compute,930.57,high,1
2026-01-07 00:00:00,MAC-07,ML,Compute,1792.12,high,1
2026-01-07 00:00:00,MAC-07,ML,Networking,173.34,high,1
2026-01-07 00:00:00,MAC-07,ML,Data Services,761.6,high,1
2026-01-07 00:00:00,MAC-07,Research,Data Services,616.25,high,1
2026-01-07 00:00:00,MAC-08,Operations,Compute,509.15,high,1
2026-01-07 00:00:00,MAC-08,Finance,Storage,232.18,high,1
2026-01-07 00:00:00,MAC-08,Finance,Networking,109.82,high,1
2026-01-07 00:00:00,MAC-08,Finance,Data Services,410.64,high,1
2026-01-07 00:00:00,MAC-08,Operations,Networking,121.27,high,1
2026-01-07 00:00:00,MAC-08,Operations,Data Services,414.74,high,1
2026-01-07 00:00:00,MAC-08,Finance,Compute,313.61,high,1
2026-01-07 00:00:00,MAC-08,Operations,Storage,278.91,high,1
2026-01-08 00:00:00,MAC-01,DevOps,Storage,303.44,high,1
2026-01-08 00:00:00,MAC-01,DevOps,Networking,210.03,high,1
2026-01-08 00:00:00,MAC-01,DevOps,Data Services,463.2,high,1
2026-01-08 00:00:00,MAC-01,Platform,Data Services,424.42,high,1
2026-01-08 00:00:00,MAC-01,DevOps,Compute,1100.99,high,1
2026-01-08 00:00:00,MAC-01,Platform,Storage,292.29,high,1
2026-01-08 00:00:00,MAC-01,Platform,Compute,1171.91,high,1
2026-01-08 00:00:00,MAC-01,Platform,Networking,272.92,high,1
2026-01-08 00:00:00,MAC-02,Analytics,Networking,141.1,high,1
2026-01-08 00:00:00,MAC-02,Analytics,Data Services,819.12,high,1
2026-01-08 00:00:00,MAC-02,Analytics,Compute,963.14,high,1
2026-01-08 00:00:00,MAC-02,DataEngineering,Compute,784.99,high,1
2026-01-08 00:00:00,MAC-02,DataEngineering,Data Services,798.03,high,1
2026-01-08 00:00:00,MAC-02,DataEngineering,Networking,165.54,high,1
2026-01-08 00:00:00,MAC-02,DataEngineering,Storage,564.43,high,1
2026-01-08 00:00:00,MAC-02,Analytics,Storage,622.79,high,1
2026-01-08 00:00:00,MAC-03,Product,Storage,212.17,high,1
2026-01-08 00:00:00,MAC-03,Frontend,Compute,563.41,high,1
2026-01-08 00:00:00,MAC-03,Frontend,Networking,110.89,high,1
2026-01-08 00:00:00,MAC-03,Product,Data Services,300.69,high,1
2026-01-08 00:00:00,MAC-03,Frontend,Storage,171.91,high,1
2026-01-08 00:00:00,MAC-03,Frontend,Data Services,173.54,high,1
2026-01-08 00:00:00,MAC-03,Product,Compute,588.74,high,1
2026-01-08 00:00:00,MAC-03,Product,Networking,134.38,high,1
2026-01-08 00:00:00,MAC-04,Backend,Compute,1069.33,high,1
2026-01-08 00:00:00,MAC-04,Backend,Storage,390.66,high,1
2026-01-08 00:00:00,MAC-04,QA,Storage,185.97,high,1
2026-01-08 00:00:00,MAC-04,QA,Data Services,261.19,high,1
2026-01-08 00:00:00,MAC-04,QA,Networking,95.41,high,1
2026-01-08 00:00:00,MAC-04,Backend,Networking,255.01,high,1
2026-01-08 00:00:00,MAC-04,QA,Compute,373.92,high,1
2026-01-08 00:00:00,MAC-04,Backend,Data Services,537.68,high,1
2026-01-08 00:00:00,MAC-05,Compliance,Storage,250.47,high,1
2026-01-08 00:00:00,MAC-05,Security,Compute,804.49,high,1
2026-01-08 00:00:00,MAC-05,Security,Storage,222.66,high,1
2026-01-08 00:00:00,MAC-05,Security,Networking,265.31,high,1
2026-01-08 00:00:00,MAC-05,Compliance,Compute,390.82,high,1
2026-01-08 00:00:00,MAC-05,Compliance,Data Services,323.55,high,1
2026-01-08 00:00:00,MAC-05,Security,Data Services,371.35,high,1
2026-01-08 00:00:00,MAC-05,Compliance,Networking,146.46,high,1
2026-01-08 00:00:00,MAC-06,Infrastructure,Data Services,479.21,high,1
2026-01-08 00:00:00,MAC-06,CloudOps,Compute,1152.02,high,1
2026-01-08 00:00:00,MAC-06,CloudOps,Storage,330.39,high,1
2026-01-08 00:00:00,MAC-06,Infrastructure,Compute,1332.15,high,1
2026-01-08 00:00:00,MAC-06,Infrastructure,Storage,400.39,high,1
2026-01-08 00:00:00,MAC-06,Infrastructure,Networking,402.24,high,1
2026-01-08 00:00:00,MAC-06,CloudOps,Networking,331.54,high,1
2026-01-08 00:00:00,MAC-06,CloudOps,Data Services,435.97,high,1
2026-01-08 00:00:00,MAC-07,ML,Data Services,707.07,high,1
2026-01-08 00:00:00,MAC-07,ML,Compute,1406.27,high,1
2026-01-08 00:00:00,MAC-07,ML,Networking,181.79,high,1
2026-01-08 00:00:00,MAC-07,ML,Storage,534.84,high,1
2026-01-08 00:00:00,MAC-07,Research,Networking,200.26,high,1
2026-01-08 00:00:00,MAC-07,Research,Data Services,646.33,high,1
2026-01-08 00:00:00,MAC-07,Research,Compute,889.68,high,1
2026-01-08 00:00:00,MAC-07,Research,Storage,387.96,high,1
2026-01-08 00:00:00,MAC-08,Finance,Compute,337.69,high,1
2026-01-08 00:00:00,MAC-08,Operations,Networking,124.47,high,1
2026-01-08 00:00:00,MAC-08,Operations,Data Services,387.1,high,1
2026-01-08 00:00:00,MAC-08,Finance,Storage,208.64,high,1
2026-01-08 00:00:00,MAC-08,Finance,Networking,108.71,high,1
2026-01-08 00:00:00,MAC-08,Operations,Storage,284.49,high,1
2026-01-08 00:00:00,MAC-08,Finance,Data Services,477.53,high,1
2026-01-08 00:00:00,MAC-08,Operations,Compute,467.39,high,1
2026-01-09 00:00:00,MAC-01,DevOps,Compute,1167.53,high,1
2026-01-09 00:00:00,MAC-01,Platform,Data Services,412.1,high,1
2026-01-09 00:00:00,MAC-01,DevOps,Storage,341.55,high,1
2026-01-09 00:00:00,MAC-01,Platform,Networking,276.67,high,1
2026-01-09 00:00:00,MAC-01,DevOps,Networking,219.15,high,1
2026-01-09 00:00:00,MAC-01,Platform,Compute,1108.63,high,1
2026-01-09 00:00:00,MAC-01,DevOps,Data Services,386.17,high,1
2026-01-09 00:00:00,MAC-01,Platform,Storage,271.16,high,1
2026-01-09 00:00:00,MAC-02,DataEngineering,Storage,636.56,high,1
2026-01-09 00:00:00,MAC-02,Analytics,Compute,957.08,high,1
2026-01-09 00:00:00,MAC-02,DataEngineering,Networking,196.76,high,1
2026-01-09 00:00:00,MAC-02,Analytics,Data Services,923.23,high,1
2026-01-09 00:00:00,MAC-02,DataEngineering,Data Services,830.25,high,1
2026-01-09 00:00:00,MAC-02,DataEngineering,Compute,877.28,high,1
2026-01-09 00:00:00,MAC-02,Analytics,Storage,597.5,high,1
2026-01-09 00:00:00,MAC-02,Analytics,Networking,162.1,high,1
2026-01-09 00:00:00,MAC-03,Frontend,Networking,98.67,high,1
2026-01-09 00:00:00,MAC-03,Product,Compute,615.22,high,1
2026-01-09 00:00:00,MAC-03,Frontend,Storage,143.36,high,1
2026-01-09 00:00:00,MAC-03,Product,Networking,118.25,high,1
2026-01-09 00:00:00,MAC-03,Product,Data Services,275.53,high,1
2026-01-09 00:00:00,MAC-03,Product,Storage,183.22,high,1
2026-01-09 00:00:00,MAC-03,Frontend,Compute,529.6,high,1
2026-01-09 00:00:00,MAC-03,Frontend,Data Services,192.09,high,1
2026-01-09 00:00:00,MAC-04,Backend,Storage,404.97,high,1
2026-01-09 00:00:00,MAC-04,Backend,Compute,1018.36,high,1
2026-01-09 00:00:00,MAC-04,QA,Compute,387.69,high,1
2026-01-09 00:00:00,MAC-04,QA,Storage,175.18,high,1
2026-01-09 00:00:00,MAC-04,QA,Data Services,232.67,high,1
2026-01-09 00:00:00,MAC-04,Backend,Data Services,517.23,high,1
2026-01-09 00:00:00,MAC-04,Backend,Networking,217.28,high,1
2026-01-09 00:00:00,MAC-04,QA,Networking,90.76,high,1
2026-01-09 00:00:00,MAC-05,Security,Compute,697.46,high,1
2026-01-09 00:00:00,MAC-05,Compliance,Storage,233.55,high,1
2026-01-09 00:00:00,MAC-05,Security,Data Services,360.47,high,1
2026-01-09 00:00:00,MAC-05,Security,Storage,250.08,high,1
2026-01-09 00:00:00,MAC-05,Security,Networking,321.27,high,1
2026-01-09 00:00:00,MAC-05,Compliance,Compute,358.82,high,1
2026-01-09 00:00:00,MAC-05,Compliance,Networking,135.06,high,1
2026-01-09 00:00:00,MAC-05,Compliance,Data Services,315.95,high,1
2026-01-09 00:00:00,MAC-06,CloudOps,Networking,349.51,high,1
2026-01-09 00:00:00,MAC-06,Infrastructure,Compute,1280.83,high,1
2026-01-09 00:00:00,MAC-06,Infrastructure,Data Services,409.7,high,1
2026-01-09 00:00:00,MAC-06,CloudOps,Compute,1123.23,high,1
2026-01-09 00:00:00,MAC-06,Infrastructure,Networking,398.47,high,1
2026-01-09 00:00:00,MAC-06,Infrastructure,Storage,437.35,high,1
2026-01-09 00:00:00,MAC-06,CloudOps,Storage,411.79,high,1
2026-01-09 00:00:00,MAC-06,CloudOps,Data Services,451.57,high,1
2026-01-09 00:00:00,MAC-07,ML,Networking,213.13,high,1
2026-01-09 00:00:00,MAC-07,Research,Networking,192.73,high,1
2026-01-09 00:00:00,MAC-07,Research,Compute,908.21,high,1
2026-01-09 00:00:00,MAC-07,Research,Storage,474.82,high,1
2026-01-09 00:00:00,MAC-07,Research,Data Services,569.38,high,1
2026-01-09 00:00:00,MAC-07,ML,Compute,1394.17,high,1
2026-01-09 00:00:00,MAC-07,ML,Storage,479.04,high,1
2026-01-09 00:00:00,MAC-07,ML,Data Services,783.12,high,1
2026-01-09 00:00:00,MAC-08,Finance,Data Services,481.53,high,1
2026-01-09 00:00:00,MAC-08,Operations,Networking,136.83,high,1
2026-01-09 00:00:00,MAC-08,Operations,Compute,501.4,high,1
2026-01-09 00:00:00,MAC-08,Operations,Data Services,331.4,high,1
2026-01-09 00:00:00,MAC-08,Finance,Storage,181.0,high,1
2026-01-09 00:00:00,MAC-08,Finance,Networking,105.59,high,1
2026-01-09 00:00:00,MAC-08,Finance,Compute,271.12,high,1
2026-01-09 00:00:00,MAC-08,Operations,Storage,321.24,high,1
2026-01-10 00:00:00,MAC-01,Platform,Storage,247.94,high,1
2026-01-10 00:00:00,MAC-01,Platform,Networking,232.77,high,1
2026-01-10 00:00:00,MAC-01,DevOps,Compute,1328.67,high,1
2026-01-10 00:00:00,MAC-01,Platform,Data Services,385.85,high,1
2026-01-10 00:00:00,MAC-01,DevOps,Networking,178.13,high,1
2026-01-10 00:00:00,MAC-01,DevOps,Storage,319.45,high,1
2026-01-10 00:00:00,MAC-01,Platform,Compute,1032.77,high,1
2026-01-10 00:00:00,MAC-01,DevOps,Data Services,382.64,high,1
2026-01-10 00:00:00,MAC-02,DataEngineering,Data Services,900.16,high,1
2026-01-10 00:00:00,MAC-02,Analytics,Data Services,841.8,high,1
2026-01-10 00:00:00,MAC-02,DataEngineering,Storage,654.83,high,1
2026-01-10 00:00:00,MAC-02,Analytics,Compute,894.05,high,1
2026-01-10 00:00:00,MAC-02,Analytics,Storage,557.99,high,1
2026-01-10 00:00:00,MAC-02,Analytics,Networking,184.43,high,1
2026-01-10 00:00:00,MAC-02,DataEngineering,Compute,905.89,high,1
2026-01-10 00:00:00,MAC-02,DataEngineering,Networking,162.35,high,1
2026-01-10 00:00:00,MAC-03,Product,Compute,579.94,high,1
2026-01-10 00:00:00,MAC-03,Product,Storage,224.67,high,1
2026-01-10 00:00:00,MAC-03,Frontend,Storage,162.17,high,1
2026-01-10 00:00:00,MAC-03,Product,Networking,124.98,high,1
2026-01-10 00:00:00,MAC-03,Frontend,Data Services,198.97,high,1
2026-01-10 00:00:00,MAC-03,Product,Data Services,319.16,high,1
2026-01-10 00:00:00,MAC-03,Frontend,Networking,109.51,high,1
2026-01-10 00:00:00,MAC-03,Frontend,Compute,542.23,high,1
2026-01-10 00:00:00,MAC-04,Backend,Storage,336.97,high,1
2026-01-10 00:00:00,MAC-04,Backend,Networking,231.33,high,1
2026-01-10 00:00:00,MAC-04,QA,Compute,364.85,high,1
2026-01-10 00:00:00,MAC-04,QA,Storage,170.57,high,1
2026-01-10 00:00:00,MAC-04,Backend,Compute,1109.98,high,1
2026-01-10 00:00:00,MAC-04,Backend,Data Services,525.16,high,1
2026-01-10 00:00:00,MAC-04,QA,Networking,103.37,high,1
2026-01-10 00:00:00,MAC-04,QA,Data Services,237.59,high,1
2026-01-10 00:00:00,MAC-05,Security,Compute,665.22,high,1
2026-01-10 00:00:00,MAC-05,Compliance,Networking,133.06,high,1
2026-01-10 00:00:00,MAC-05,Compliance,Storage,250.77,high,1
2026-01-10 00:00:00,MAC-05,Compliance,Data Services,340.39,high,1
2026-01-10 00:00:00,MAC-05,Security,Storage,278.56,high,1
2026-01-10 00:00:00,MAC-05,Security,Networking,317.64,high,1
2026-01-10 00:00:00,MAC-05,Security,Data Services,306.64,high,1
2026-01-10 00:00:00,MAC-05,Compliance,Compute,367.4,high,1
2026-01-10 00:00:00,MAC-06,Infrastructure,Storage,400.52,high,1
2026-01-10 00:00:00,MAC-06,Infrastructure,Data Services,428.67,high,1
2026-01-10 00:00:00,MAC-06,CloudOps,Data Services,398.85,high,1
2026-01-10 00:00:00,MAC-06,Infrastructure,Networking,406.17,high,1
2026-01-10 00:00:00,MAC-06,CloudOps,Compute,1231.01,high,1
2026-01-10 00:00:00,MAC-06,CloudOps,Networking,373.77,high,1
2026-01-10 00:00:00,MAC-06,Infrastructure,Compute,1522.97,high,1
2026-01-10 00:00:00,MAC-06,CloudOps,Storage,390.04,high,1
2026-01-10 00:00:00,MAC-07,ML,Storage,551.99,high,1
2026-01-10 00:00:00,MAC-07,ML,Data Services,731.61,high,1
2026-01-10 00:00:00,MAC-07,Research,Data Services,717.59,high,1
2026-01-10 00:00:00,MAC-07,ML,Compute,1721.12,high,1
2026-01-10 00:00:00,MAC-07,ML,Networking,215.26,high,1
2026-01-10 00:00:00,MAC-07,Research,Compute,840.36,high,1
2026-01-10 00:00:00,MAC-07,Research,Storage,477.76,high,1
2026-01-10 00:00:00,MAC-07,Research,Networking,190.89,high,1
2026-01-10 00:00:00,MAC-08,Finance,Storage,174.94,high,1
2026-01-10 00:00:00,MAC-08,Operations,Networking,115.43,high,1
2026-01-10 00:00:00,MAC-08,Finance,Data Services,450.1,high,1
2026-01-10 00:00:00,MAC-08,Operations,Data Services,422.6,high,1
2026-01-10 00:00:00,MAC-08,Operations,Storage,272.53,high,1
2026-01-10 00:00:00,MAC-08,Finance,Networking,111.89,high,1
2026-01-10 00:00:00,MAC-08,Finance,Compute,327.27,high,1
2026-01-10 00:00:00,MAC-08,Operations,Compute,457.91,high,1
2026-01-11 00:00:00,MAC-01,DevOps,Storage,268.66,high,1
2026-01-11 00:00:00,MAC-01,Platform,Networking,247.23,high,1
2026-01-11 00:00:00,MAC-01,Platform,Data Services,444.1,high,1
2026-01-11 00:00:00,MAC-01,DevOps,Compute,1065.01,high,1
2026-01-11 00:00:00,MAC-01,Platform,Compute,1184.59,high,1
2026-01-11 00:00:00,MAC-01,Platform,Storage,259.17,high,1
2026-01-11 00:00:00,MAC-01,DevOps,Networking,221.43,high,1
2026-01-11 00:00:00,MAC-01,DevOps,Data Services,412.13,high,1
2026-01-11 00:00:00,MAC-02,Analytics,Data Services,994.97,high,1
2026-01-11 00:00:00,MAC-02,DataEngineering,Storage,566.23,high,1
2026-01-11 00:00:00,MAC-02,Analytics,Storage,543.15,high,1
2026-01-11 00:00:00,MAC-02,DataEngineering,Networking,160.56,high,1
2026-01-11 00:00:00,MAC-02,Analytics,Compute,853.51,high,1
2026-01-11 00:00:00,MAC-02,Analytics,Networking,182.86,high,1
2026-01-11 00:00:00,MAC-02,DataEngineering,Compute,860.38,high,1
2026-01-11 00:00:00,MAC-02,DataEngineering,Data Services,822.43,high,1
2026-01-11 00:00:00,MAC-03,Product,Compute,676.78,high,1
2026-01-11 00:00:00,MAC-03,Product,Networking,119.42,high,1
2026-01-11 00:00:00,MAC-03,Frontend,Compute,451.77,high,1
2026-01-11 00:00:00,MAC-03,Frontend,Storage,166.75,high,1
2026-01-11 00:00:00,MAC-03,Frontend,Networking,111.46,high,1
2026-01-11 00:00:00,MAC-03,Product,Storage,184.67,high,1
2026-01-11 00:00:00,MAC-03,Frontend,Data Services,180.14,high,1
2026-01-11 00:00:00,MAC-03,Product,Data Services,333.7,high,1
2026-01-11 00:00:00,MAC-04,QA,Networking,87.62,high,1
2026-01-11 00:00:00,MAC-04,Backend,Data Services,560.15,high,1
2026-01-11 00:00:00,MAC-04,QA,Compute,407.1,high,1
2026-01-11 00:00:00,MAC-04,Backend,Compute,1106.09,high,1
2026-01-11 00:00:00,MAC-04,Backend,Networking,238.47,high,1
2026-01-11 00:00:00,MAC-04,Backend,Storage,404.68,high,1
2026-01-11 00:00:00,MAC-04,QA,Data Services,281.49,high,1
2026-01-11 00:00:00,MAC-04,QA,Storage,182.8,high,1
2026-01-11 00:00:00,MAC-05,Compliance,Storage,202.06,high,1
2026-01-11 00:00:00,MAC-05,Security,Compute,607.93,high,1
2026-01-11 00:00:00,MAC-05,Compliance,Networking,157.29,high,1
2026-01-11 00:00:00,MAC-05,Security,Data Services,330.67,high,1
2026-01-11 00:00:00,MAC-05,Security,Networking,317.97,high,1
2026-01-11 00:00:00,MAC-05,Compliance,Compute,363.82,high,1
2026-01-11 00:00:00,MAC-05,Security,Storage,231.24,high,1
2026-01-11 00:00:00,MAC-05,Compliance,Data Services,344.67,high,1
2026-01-11 00:00:00,MAC-06,CloudOps,Networking,357.96,high,1
2026-01-11 00:00:00,MAC-06,Infrastructure,Data Services,470.58,high,1
2026-01-11 00:00:00,MAC-06,Infrastructure,Compute,1536.48,high,1
2026-01-11 00:00:00,MAC-06,CloudOps,Compute,1304.46,high,1
2026-01-11 00:00:00,MAC-06,Infrastructure,Storage,360.55,high,1
2026-01-11 00:00:00,MAC-06,CloudOps,Storage,433.78,high,1
2026-01-11 00:00:00,MAC-06,Infrastructure,Networking,317.11,high,1
2026-01-11 00:00:00,MAC-06,CloudOps,Data Services,367.81,high,1
2026-01-11 00:00:00,MAC-07,ML,Data Services,781.9,high,1
2026-01-11 00:00:00,MAC-07,ML,Storage,582.87,high,1
2026-01-11 00:00:00,MAC-07,Research,Networking,210.32,high,1
2026-01-11 00:00:00,MAC-07,ML,Compute,1545.43,high,1
2026-01-11 00:00:00,MAC-07,Research,Storage,398.23,high,1
2026-01-11 00:00:00,MAC-07,Research,Data Services,732.88,high,1
2026-01-11 00:00:00,MAC-07,ML,Networking,187.4,high,1
2026-01-11 00:00:00,MAC-07,Research,Compute,773.03,high,1
2026-01-11 00:00:00,MAC-08,Operations,Data Services,417.97,high,1
2026-01-11 00:00:00,MAC-08,Finance,Networking,109.68,high,1
2026-01-11 00:00:00,MAC-08,Operations,Networking,143.65,high,1
2026-01-11 00:00:00,MAC-08,Finance,Compute,286.81,high,1
2026-01-11 00:00:00,MAC-08,Operations,Storage,291.67,high,1
2026-01-11 00:00:00,MAC-08,Finance,Data Services,424.27,high,1
2026-01-11 00:00:00,MAC-08,Finance,Storage,193.57,high,1
2026-01-11 00:00:00,MAC-08,Operations,Compute,453.18,high,1
2026-01-12 00:00:00,MAC-01,DevOps,Data Services,437.55,high,1
2026-01-12 00:00:00,MAC-01,Platform,Compute,1162.73,high,1
2026-01-12 00:00:00,MAC-01,DevOps,Compute,1392.98,high,1
2026-01-12 00:00:00,MAC-01,DevOps,Networking,230.69,high,1
2026-01-12 00:00:00,MAC-01,Platform,Storage,315.48,high,1
2026-01-12 00:00:00,MAC-01,Platform,Networking,247.32,high,1
2026-01-12 00:00:00,MAC-01,Platform,Data Services,425.39,high,1
2026-01-12 00:00:00,MAC-01,DevOps,Storage,319.46,high,1
2026-01-12 00:00:00,MAC-02,Analytics,Compute,955.94,high,1
2026-01-12 00:00:00,MAC-02,DataEngineering,Storage,655.67,high,1
2026-01-12 00:00:00,MAC-02,Analytics,Data Services,907.25,high,1
2026-01-12 00:00:00,MAC-02,Analytics,Storage,553.3,high,1
2026-01-12 00:00:00,MAC-02,DataEngineering,Networking,159.74,high,1
2026-01-12 00:00:00,MAC-02,Analytics,Networking,156.42,high,1
2026-01-12 00:00:00,MAC-02,DataEngineering,Compute,1018.93,high,1
2026-01-12 00:00:00,MAC-02,DataEngineering,Data Services,884.26,high,1
2026-01-12 00:00:00,MAC-03,Frontend,Compute,471.66,high,1
2026-01-12 00:00:00,MAC-03,Frontend,Networking,102.38,high,1
2026-01-12 00:00:00,MAC-03,Product,Compute,576.86,high,1
2026-01-12 00:00:00,MAC-03,Product,Storage,185.53,high,1
2026-01-12 00:00:00,MAC-03,Frontend,Data Services,204.78,high,1
2026-01-12 00:00:00,MAC-03,Frontend,Storage,138.4,high,1
2026-01-12 00:00:00,MAC-03,Product,Data Services,345.75,high,1
2026-01-12 00:00:00,MAC-03,Product,Networking,105.09,high,1
2026-01-12 00:00:00,MAC-04,Backend,Compute,921.81,high,1
2026-01-12 00:00:00,MAC-04,QA,Storage,161.84,high,1
2026-01-12 00:00:00,MAC-04,Backend,Networking,253.21,high,1
2026-01-12 00:00:00,MAC-04,QA,Networking,88.91,high,1
2026-01-12 00:00:00,MAC-04,QA,Data Services,250.18,high,1
2026-01-12 00:00:00,MAC-04,Backend,Storage,394.84,high,1
2026-01-12 00:00:00,MAC-04,QA,Compute,405.92,high,1
2026-01-12 00:00:00,MAC-04,Backend,Data Services,551.99,high,1
2026-01-12 00:00:00,MAC-05,Security,Compute,622.77,high,1
2026-01-12 00:00:00,MAC-05,Compliance,Networking,143.76,high,1
2026-01-12 00:00:00,MAC-05,Security,Storage,272.05,high,1
2026-01-12 00:00:00,MAC-05,Compliance,Storage,254.84,high,1
2026-01-12 00:00:00,MAC-05,Security,Networking,337.16,high,1
2026-01-12 00:00:00,MAC-05,Compliance,Data Services,281.45,high,1
2026-01-12 00:00:00,MAC-05,Security,Data Services,403.89,high,1
2026-01-12 00:00:00,MAC-05,Compliance,Compute,334.9,high,1
2026-01-12 00:00:00,MAC-06,Infrastructure,Storage,379.39,high,1
