usage_date,mac_id,resource_category,total_cost_inr,resource_count
2026-03-15,MAC-08,Compute,834.36,2
2026-03-15,MAC-08,Storage,542.64,2
2026-03-16,MAC-01,Compute,2809.87,2
2026-03-16,MAC-01,Data Services,891.63,2
2026-03-16,MAC-01,Networking,529.13,2
2026-03-16,MAC-01,Storage,662.47,2
2026-03-16,MAC-02,Data Services,1960.81,2
2026-03-16,MAC-02,Compute,2033.0,2
2026-03-16,MAC-02,Networking,416.81,2
2026-03-16,MAC-02,Storage,1395.15,2
2026-03-16,MAC-03,Data Services,623.59,2
2026-03-16,MAC-03,Networking,251.39,2
2026-03-16,MAC-03,Compute,1167.87,2
2026-03-16,MAC-03,Storage,350.31,2
2026-03-16,MAC-04,Networking,388.97,2
2026-03-16,MAC-04,Compute,1632.57,2
2026-03-16,MAC-04,Data Services,926.7,2
2026-03-16,MAC-04,Storage,639.11,2
2026-03-16,MAC-05,Compute,1262.59,2
2026-03-16,MAC-05,Data Services,720.32,2
2026-03-16,MAC-05,Networking,475.5,2
2026-03-16,MAC-05,Storage,545.18,2
2026-03-16,MAC-06,Compute,3283.03,2
2026-03-16,MAC-06,Networking,836.83,2
2026-03-16,MAC-06,Data Services,1039.68,2
2026-03-16,MAC-06,Storage,977.36,2
2026-03-16,MAC-07,Storage,1120.8,2
2026-03-16,MAC-07,Networking,431.71,2
2026-03-16,MAC-07,Compute,2952.29,2
2026-03-16,MAC-07,Data Services,1551.23,2
2026-03-16,MAC-08,Networking,263.76,2
2026-03-16,MAC-08,Storage,550.9,2
2026-03-16,MAC-08,Data Services,944.02,2
2026-03-16,MAC-08,Compute,855.35,2
2026-03-17,MAC-01,Compute,2360.26,2
2026-03-17,MAC-01,Networking,494.14,2
2026-03-17,MAC-01,Storage,754.78,2
2026-03-17,MAC-01,Data Services,851.19,2
2026-03-17,MAC-02,Networking,388.63,2
2026-03-17,MAC-02,Data Services,2041.23,2
2026-03-17,MAC-02,Compute,2012.14,2
2026-03-17,MAC-02,Storage,1312.77,2
2026-03-17,MAC-03,Data Services,532.48,2
2026-03-17,MAC-03,Networking,254.0,2
2026-03-17,MAC-03,Compute,1309.73,2
2026-03-17,MAC-03,Storage,421.97,2
2026-03-17,MAC-04,Data Services,865.73,2
2026-03-17,MAC-04,Networking,322.42,2
2026-03-17,MAC-04,Storage,564.82,2
2026-03-17,MAC-04,Compute,1502.42,2
2026-03-17,MAC-05,Networking,472.72,2
2026-03-17,MAC-05,Compute,1062.67,2
2026-03-17,MAC-05,Data Services,825.52,2
2026-03-17,MAC-05,Storage,542.68,2
2026-03-17,MAC-06,Compute,3322.07,2
2026-03-17,MAC-06,Data Services,933.88,2
2026-03-17,MAC-06,Storage,870.36,2
2026-03-17,MAC-06,Networking,756.1,2
2026-03-17,MAC-07,Data Services,1502.34,2
2026-03-17,MAC-07,Storage,1144.15,2
2026-03-17,MAC-07,Compute,3050.97,2
2026-03-17,MAC-07,Networking,462.86,2
2026-03-17,MAC-08,Storage,577.82,2
2026-03-17,MAC-08,Networking,258.31,2
2026-03-17,MAC-08,Data Services,998.52,2
2026-03-17,MAC-08,Compute,925.64,2
2026-03-18,MAC-01,Data Services,872.87,2
2026-03-18,MAC-01,Networking,568.16,2
2026-03-18,MAC-01,Compute,2461.72,2
2026-03-18,MAC-01,Storage,666.52,2
2026-03-18,MAC-02,Storage,1246.68,2
2026-03-18,MAC-02,Data Services,2214.66,2
2026-03-18,MAC-02,Compute,1902.18,2
2026-03-18,MAC-02,Networking,412.99,2
2026-03-18,MAC-03,Compute,1292.35,2
2026-03-18,MAC-03,Networking,262.72,2
2026-03-18,MAC-03,Data Services,608.25,2
2026-03-18,MAC-03,Storage,401.17,2
2026-03-18,MAC-04,Storage,652.2,2
2026-03-18,MAC-04,Data Services,841.16,2
2026-03-18,MAC-04,Networking,369.2,2
2026-03-18,MAC-04,Compute,1620.36,2
2026-03-18,MAC-05,Storage,547.31,2
2026-03-18,MAC-05,Networking,468.76,2
2026-03-18,MAC-05,Data Services,719.06,2
2026-03-18,MAC-05,Compute,1166.07,2
2026-03-18,MAC-06,Storage,915.53,2
2026-03-18,MAC-06,Networking,764.28,2
2026-03-18,MAC-06,Data Services,985.0,2
2026-03-18,MAC-06,Compute,3088.42,2
2026-03-18,MAC-07,Data Services,1745.26,2
2026-03-18,MAC-07,Networking,436.08,2
2026-03-18,MAC-07,Compute,2589.76,2
2026-03-18,MAC-07,Storage,1053.63,2
2026-03-18,MAC-08,Storage,565.53,2
2026-03-18,MAC-08,Networking,267.81,2
2026-03-18,MAC-08,Compute,812.86,2
2026-03-18,MAC-08,Data Services,929.43,2
2026-03-19,MAC-01,Storage,677.53,2
2026-03-19,MAC-01,Compute,2735.61,2
2026-03-19,MAC-01,Data Services,905.63,2
2026-03-19,MAC-01,Networking,508.28,2
2026-03-19,MAC-02,Storage,1433.1,2
2026-03-19,MAC-02,Compute,2017.51,2
2026-03-19,MAC-02,Data Services,2020.62,2
2026-03-19,MAC-02,Networking,384.92,2
2026-03-19,MAC-03,Data Services,601.51,2
2026-03-19,MAC-03,Storage,384.43,2
2026-03-19,MAC-03,Compute,1158.6,2
2026-03-19,MAC-03,Networking,245.3,2
2026-03-19,MAC-04,Storage,644.36,2
2026-03-19,MAC-04,Networking,356.45,2
2026-03-19,MAC-04,Compute,1603.31,2
2026-03-19,MAC-04,Data Services,840.02,2
2026-03-19,MAC-05,Storage,534.0,2
2026-03-19,MAC-05,Networking,529.81,2
2026-03-19,MAC-05,Data Services,708.27,2
2026-03-19,MAC-05,Compute,1285.02,2
2026-03-19,MAC-06,Compute,3534.32,2
2026-03-19,MAC-06,Data Services,868.32,2
2026-03-19,MAC-06,Networking,702.0,2
2026-03-19,MAC-06,Storage,954.52,2
2026-03-19,MAC-07,Compute,2902.48,2
2026-03-19,MAC-07,Networking,401.15,2
2026-03-19,MAC-07,Data Services,1502.08,2
2026-03-19,MAC-07,Storage,1153.31,2
2026-03-19,MAC-08,Storage,635.56,2
2026-03-19,MAC-08,Data Services,949.77,2
2026-03-19,MAC-08,Compute,804.68,2
2026-03-19,MAC-08,Networking,279.01,2
2026-03-20,MAC-01,Storage,603.09,2
2026-03-20,MAC-01,Networking,571.64,2
2026-03-20,MAC-01,Compute,2717.14,2
2026-03-20,MAC-01,Data Services,940.04,2
2026-03-20,MAC-02,Data Services,2035.21,2
2026-03-20,MAC-02,Networking,369.88,2
2026-03-20,MAC-02,Compute,1914.97,2
2026-03-20,MAC-02,Storage,1345.89,2
2026-03-20,MAC-03,Networking,264.54,2
2026-03-20,MAC-03,Compute,1088.03,2
2026-03-20,MAC-03,Storage,436.75,2
2026-03-20,MAC-03,Data Services,569.31,2
2026-03-20,MAC-04,Compute,1767.06,2
2026-03-20,MAC-04,Data Services,870.68,2
2026-03-20,MAC-04,Networking,376.56,2
2026-03-20,MAC-04,Storage,624.54,2
2026-03-20,MAC-05,Compute,1217.6,2
2026-03-20,MAC-05,Networking,506.85,2
2026-03-20,MAC-05,Data Services,679.45,2
2026-03-20,MAC-05,Storage,511.17,2
2026-03-20,MAC-06,Networking,741.79,2
2026-03-20,MAC-06,Compute,3044.81,2
2026-03-20,MAC-06,Storage,956.69,2
2026-03-20,MAC-06,Data Services,925.35,2
2026-03-20,MAC-07,Networking,473.75,2
2026-03-20,MAC-07,Storage,1035.33,2
2026-03-20,MAC-07,Compute,2589.08,2
2026-03-20,MAC-07,Data Services,1604.92,2
2026-03-20,MAC-08,Compute,869.11,2
2026-03-20,MAC-08,Data Services,929.17,2
2026-03-20,MAC-08,Storage,537.12,2
2026-03-20,MAC-08,Networking,238.3,2
2026-03-21,MAC-01,Networking,532.06,2
2026-03-21,MAC-01,Storage,644.21,2
2026-03-21,MAC-01,Compute,2487.79,2
2026-03-21,MAC-01,Data Services,955.53,2
2026-03-21,MAC-02,Networking,387.24,2
2026-03-21,MAC-02,Data Services,2072.4,2
2026-03-21,MAC-02,Storage,1317.1,2
2026-03-21,MAC-02,Compute,1940.82,2
2026-03-21,MAC-03,Compute,1354.13,2
2026-03-21,MAC-03,Data Services,516.21,2
2026-03-21,MAC-03,Networking,249.83,2
2026-03-21,MAC-03,Storage,449.2,2
2026-03-21,MAC-04,Storage,605.45,2
2026-03-21,MAC-04,Data Services,884.38,2
2026-03-21,MAC-04,Compute,1382.96,2
2026-03-21,MAC-04,Networking,336.43,2
2026-03-21,MAC-05,Networking,519.07,2
2026-03-21,MAC-05,Compute,1151.36,2
2026-03-21,MAC-05,Storage,525.73,2
2026-03-21,MAC-05,Data Services,796.5,2
2026-03-21,MAC-06,Data Services,936.86,2
2026-03-21,MAC-06,Compute,3412.34,2
2026-03-21,MAC-06,Networking,773.61,2
2026-03-21,MAC-06,Storage,806.77,2
2026-03-21,MAC-07,Storage,1175.13,2
2026-03-21,MAC-07,Compute,2429.85,2
2026-03-21,MAC-07,Networking,404.45,2
2026-03-21,MAC-07,Data Services,1489.84,2
2026-03-21,MAC-08,Data Services,967.52,2
2026-03-21,MAC-08,Storage,637.24,2
2026-03-21,MAC-08,Networking,257.08,2
2026-03-21,MAC-08,Compute,898.29,2
2026-03-22,MAC-01,Networking,499.37,2
2026-03-22,MAC-01,Data Services,870.17,2
2026-03-22,MAC-01,Compute,2727.3,2
2026-03-22,MAC-01,Storage,700.38,2
2026-03-22,MAC-02,Compute,1940.74,2
2026-03-22,MAC-02,Data Services,2190.68,2
2026-03-22,MAC-02,Storage,1419.98,2
2026-03-22,MAC-02,Networking,393.56,2
2026-03-22,MAC-03,Compute,1326.86,2
2026-03-22,MAC-03,Networking,226.06,2
2026-03-22,MAC-03,Storage,383.82,2
2026-03-22,MAC-03,Data Services,556.38,2
2026-03-22,MAC-04,Compute,1462.04,2
2026-03-22,MAC-04,Data Services,848.77,2
2026-03-22,MAC-04,Networking,349.57,2
2026-03-22,MAC-04,Storage,661.54,2
2026-03-22,MAC-05,Storage,522.82,2
2026-03-22,MAC-05,Networking,501.37,2
2026-03-22,MAC-05,Data Services,796.81,2
2026-03-22,MAC-05,Compute,1204.81,2
2026-03-22,MAC-06,Storage,921.78,2
2026-03-22,MAC-06,Networking,749.86,2
2026-03-22,MAC-06,Data Services,941.02,2
2026-03-22,MAC-06,Compute,2802.36,2
2026-03-22,MAC-07,Storage,1130.27,2
2026-03-22,MAC-07,Compute,2674.26,2
2026-03-22,MAC-07,Data Services,1652.77,2
2026-03-22,MAC-07,Networking,437.2,2
2026-03-22,MAC-08,Storage,594.44,2
2026-03-22,MAC-08,Data Services,965.71,2
2026-03-22,MAC-08,Compute,934.56,2
2026-03-22,MAC-08,Networking,277.02,2
2026-03-23,MAC-01,Compute,2742.66,2
2026-03-23,MAC-01,Networking,495.5,2
2026-03-23,MAC-01,Data Services,877.36,2
2026-03-23,MAC-01,Storage,725.2,2
2026-03-23,MAC-02,Storage,1493.69,2
2026-03-23,MAC-02,Compute,2006.29,2
2026-03-23,MAC-02,Data Services,2180.79,2
2026-03-23,MAC-02,Networking,400.88,2
2026-03-23,MAC-03,Compute,1128.52,2
2026-03-23,MAC-03,Data Services,586.81,2
2026-03-23,MAC-03,Networking,224.86,2
2026-03-23,MAC-03,Storage,359.97,2
2026-03-23,MAC-04,Storage,650.19,2
2026-03-23,MAC-04,Data Services,876.35,2
2026-03-23,MAC-04,Networking,332.71,2
2026-03-23,MAC-04,Compute,1563.07,2
2026-03-23,MAC-05,Data Services,709.89,2
2026-03-23,MAC-05,Networking,553.93,2
2026-03-23,MAC-05,Compute,1222.14,2
2026-03-23,MAC-05,Storage,571.6,2
2026-03-23,MAC-06,Compute,3135.17,2
2026-03-23,MAC-06,Data Services,935.72,2
2026-03-23,MAC-06,Storage,877.25,2
2026-03-23,MAC-06,Networking,820.41,2
2026-03-23,MAC-07,Networking,463.57,2
2026-03-23,MAC-07,Compute,2781.47,2
2026-03-23,MAC-07,Data Services,1523.85,2
2026-03-23,MAC-07,Storage,1113.78,2
2026-03-23,MAC-08,Data Services,947.4,2
2026-03-23,MAC-08,Storage,573.89,2
2026-03-23,MAC-08,Networking,290.19,2
2026-03-23,MAC-08,Compute,768.75,2
2026-03-24,MAC-01,Networking,520.39,2
2026-03-24,MAC-01,Compute,2759.28,2
2026-03-24,MAC-01,Storage,660.61,2
2026-03-24,MAC-01,Data Services,838.37,2
2026-03-24,MAC-02,Storage,1185.64,2
2026-03-24,MAC-02,Networking,378.99,2
2026-03-24,MAC-02,Compute,2140.68,2
2026-03-24,MAC-02,Data Services,1817.62,2
2026-03-24,MAC-03,Data Services,539.34,2
2026-03-24,MAC-03,Compute,1212.01,2
2026-03-24,MAC-03,Networking,262.18,2
2026-03-24,MAC-03,Storage,379.49,2
2026-03-24,MAC-04,Data Services,765.28,2
2026-03-24,MAC-04,Networking,333.0,2
2026-03-24,MAC-04,Compute,1638.05,2
2026-03-24,MAC-04,Storage,643.33,2
2026-03-24,MAC-05,Networking,529.66,2
2026-03-24,MAC-05,Compute,1296.5,2
2026-03-24,MAC-05,Data Services,766.9,2
2026-03-24,MAC-05,Storage,597.39,2
2026-03-24,MAC-06,Compute,3219.18,2
2026-03-24,MAC-06,Data Services,975.68,2
2026-03-24,MAC-06,Networking,772.97,2
2026-03-24,MAC-06,Storage,959.43,2
2026-03-24,MAC-07,Data Services,1510.6,2
2026-03-24,MAC-07,Networking,402.95,2
2026-03-24,MAC-07,Compute,2932.1,2
2026-03-24,MAC-07,Storage,1138.81,2
2026-03-24,MAC-08,Data Services,947.43,2
2026-03-24,MAC-08,Compute,876.96,2
2026-03-24,MAC-08,Networking,276.34,2
2026-03-24,MAC-08,Storage,606.63,2
2026-03-25,MAC-01,Compute,2860.77,2
2026-03-25,MAC-01,Networking,531.52,2
2026-03-25,MAC-01,Storage,651.31,2
2026-03-25,MAC-01,Data Services,997.14,2
2026-03-25,MAC-02,Networking,401.5,2
2026-03-25,MAC-02,Data Services,2067.07,2
2026-03-25,MAC-02,Compute,1781.41,2
2026-03-25,MAC-02,Storage,1164.04,2
2026-03-25,MAC-03,Data Services,589.52,2
2026-03-25,MAC-03,Storage,352.04,2
2026-03-25,MAC-03,Networking,225.58,2
2026-03-25,MAC-03,Compute,1098.81,2
2026-03-25,MAC-04,Networking,343.59,2
2026-03-25,MAC-04,Data Services,911.27,2
2026-03-25,MAC-04,Compute,1472.83,2
2026-03-25,MAC-04,Storage,618.87,2
2026-03-25,MAC-05,Storage,497.62,2
2026-03-25,MAC-05,Data Services,782.35,2
2026-03-25,MAC-05,Compute,1277.85,2
2026-03-25,MAC-05,Networking,502.41,2
2026-03-25,MAC-06,Networking,814.67,2
2026-03-25,MAC-06,Storage,969.68,2
2026-03-25,MAC-06,Data Services,1039.73,2
2026-03-25,MAC-06,Compute,3116.7,2
2026-03-25,MAC-07,Data Services,1589.8,2
2026-03-25,MAC-07,Networking,482.37,2
2026-03-25,MAC-07,Compute,2681.16,2
2026-03-25,MAC-07,Storage,1037.63,2
2026-03-25,MAC-08,Data Services,1109.59,2
2026-03-25,MAC-08,Networking,275.44,2
2026-03-25,MAC-08,Compute,929.54,2
2026-03-25,MAC-08,Storage,590.25,2
2026-03-26,MAC-01,Storage,659.0,2
2026-03-26,MAC-01,Networking,560.55,2
2026-03-26,MAC-01,Compute,2675.75,2
2026-03-26,MAC-01,Data Services,822.38,2
2026-03-26,MAC-02,Storage,1341.85,2
2026-03-26,MAC-02,Networking,399.11,2
2026-03-26,MAC-02,Compute,2154.35,2
2026-03-26,MAC-02,Data Services,1954.93,2
2026-03-26,MAC-03,Data Services,534.56,2
2026-03-26,MAC-03,Networking,270.15,2
2026-03-26,MAC-03,Compute,1162.3,2
2026-03-26,MAC-03,Storage,452.67,2
2026-03-26,MAC-04,Networking,362.78,2
2026-03-26,MAC-04,Data Services,874.38,2
2026-03-26,MAC-04,Storage,668.35,2
2026-03-26,MAC-04,Compute,1645.2,2
2026-03-26,MAC-05,Compute,1296.88,2
2026-03-26,MAC-05,Data Services,707.68,2
2026-03-26,MAC-05,Networking,546.06,2
2026-03-26,MAC-05,Storage,558.43,2
2026-03-26,MAC-06,Storage,994.07,2
2026-03-26,MAC-06,Data Services,910.27,2
2026-03-26,MAC-06,Networking,780.55,2
2026-03-26,MAC-06,Compute,3286.07,2
2026-03-26,MAC-07,Storage,1236.5,2
2026-03-26,MAC-07,Compute,2562.09,2
2026-03-26,MAC-07,Data Services,1501.18,2
2026-03-26,MAC-07,Networking,472.41,2
2026-03-26,MAC-08,Networking,279.25,2
2026-03-26,MAC-08,Data Services,1026.48,2
2026-03-26,MAC-08,Compute,786.43,2
2026-03-26,MAC-08,Storage,559.17,2
2026-03-27,MAC-01,Compute,2546.02,2
2026-03-27,MAC-01,Networking,533.79,2
2026-03-27,MAC-01,Data Services,939.17,2
2026-03-27,MAC-01,Storage,751.09,2
2026-03-27,MAC-02,Compute,2103.25,2
2026-03-27,MAC-02,Data Services,2188.48,2
2026-03-27,MAC-02,Networking,413.54,2
2026-03-27,MAC-02,Storage,1425.94,2
2026-03-27,MAC-03,Data Services,594.48,2
2026-03-27,MAC-03,Networking,244.19,2
2026-03-27,MAC-03,Compute,1212.43,2
2026-03-27,MAC-03,Storage,392.48,2
2026-03-27,MAC-04,Data Services,805.28,2
2026-03-27,MAC-04,Storage,580.84,2
2026-03-27,MAC-04,Compute,1666.74,2
2026-03-27,MAC-04,Networking,392.82,2
2026-03-27,MAC-05,Data Services,727.43,2
2026-03-27,MAC-05,Storage,492.13,2
2026-03-27,MAC-05,Compute,1092.15,2
2026-03-27,MAC-05,Networking,533.3,2
2026-03-27,MAC-06,Networking,753.59,2
2026-03-27,MAC-06,Data Services,966.45,2
2026-03-27,MAC-06,Compute,3174.23,2
2026-03-27,MAC-06,Storage,813.66,2
2026-03-27,MAC-07,Data Services,1672.69,2
2026-03-27,MAC-07,Networking,395.68,2
2026-03-27,MAC-07,Compute,3102.1,2
2026-03-27,MAC-07,Storage,1153.73,2
2026-03-27,MAC-08,Storage,555.7,2
2026-03-27,MAC-08,Networking,299.92,2
2026-03-27,MAC-08,Data Services,851.32,2
2026-03-27,MAC-08,Compute,828.17,2
2026-03-28,MAC-01,Data Services,1007.67,2
2026-03-28,MAC-01,Storage,658.4,2
2026-03-28,MAC-01,Compute,2965.22,2
2026-03-28,MAC-01,Networking,529.32,2
2026-03-28,MAC-02,Compute,2059.55,2
2026-03-28,MAC-02,Networking,398.02,2
2026-03-28,MAC-02,Storage,1311.35,2
2026-03-28,MAC-02,Data Services,1943.31,2
2026-03-28,MAC-03,Compute,1364.92,2
2026-03-28,MAC-03,Networking,290.37,2
2026-03-28,MAC-03,Storage,406.95,2
2026-03-28,MAC-03,Data Services,599.15,2
2026-03-28,MAC-04,Networking,316.91,2
2026-03-28,MAC-04,Storage,577.63,2
2026-03-28,MAC-04,Compute,1513.22,2
2026-03-28,MAC-04,Data Services,812.03,2
2026-03-28,MAC-05,Storage,553.36,2
2026-03-28,MAC-05,Data Services,753.88,2
2026-03-28,MAC-05,Compute,1196.87,2
2026-03-28,MAC-05,Networking,537.63,2
2026-03-28,MAC-06,Compute,3392.0,2
2026-03-28,MAC-06,Networking,774.46,2
2026-03-28,MAC-06,Storage,1014.08,2
2026-03-28,MAC-06,Data Services,980.83,2
2026-03-28,MAC-07,Storage,1162.8,2
2026-03-28,MAC-07,Networking,480.87,2
2026-03-28,MAC-07,Compute,3005.19,2
2026-03-28,MAC-07,Data Services,1574.02,2
2026-03-28,MAC-08,Storage,575.68,2
2026-03-28,MAC-08,Compute,900.71,2
2026-03-28,MAC-08,Data Services,936.26,2
2026-03-28,MAC-08,Networking,272.71,2
2026-03-29,MAC-01,Data Services,833.01,2
2026-03-29,MAC-01,Networking,513.56,2
2026-03-29,MAC-01,Compute,2633.81,2
2026-03-29,MAC-01,Storage,666.67,2
2026-03-29,MAC-02,Networking,437.79,2
2026-03-29,MAC-02,Compute,2153.7,2
2026-03-29,MAC-02,Data Services,1926.87,2
2026-03-29,MAC-02,Storage,1353.14,2
2026-03-29,MAC-03,Storage,366.09,2
2026-03-29,MAC-03,Networking,260.64,2
2026-03-29,MAC-03,Compute,1181.28,2
2026-03-29,MAC-03,Data Services,618.32,2
2026-03-29,MAC-04,Storage,674.93,2
2026-03-29,MAC-04,Networking,389.75,2
2026-03-29,MAC-04,Compute,1538.32,2
2026-03-29,MAC-04,Data Services,813.25,2
2026-03-29,MAC-05,Storage,590.07,2
2026-03-29,MAC-05,Networking,568.25,2
2026-03-29,MAC-05,Compute,1224.08,2
2026-03-29,MAC-05,Data Services,688.91,2
2026-03-29,MAC-06,Storage,910.31,2
2026-03-29,MAC-06,Data Services,975.91,2
2026-03-29,MAC-06,Compute,3296.64,2
2026-03-29,MAC-06,Networking,795.74,2
2026-03-29,MAC-07,Networking,417.18,2
2026-03-29,MAC-07,Data Services,1572.01,2
2026-03-29,MAC-07,Storage,1224.99,2
2026-03-29,MAC-07,Compute,2681.85,2
2026-03-29,MAC-08,Storage,526.75,2
2026-03-29,MAC-08,Networking,237.1,2
2026-03-29,MAC-08,Data Services,856.89,2
2026-03-29,MAC-08,Compute,913.55,2
2026-03-30,MAC-01,Data Services,885.45,2
2026-03-30,MAC-01,Networking,488.13,2
2026-03-30,MAC-01,Storage,720.03,2
2026-03-30,MAC-01,Compute,2615.87,2
2026-03-30,MAC-02,Networking,359.56,2
2026-03-30,MAC-02,Data Services,2085.2,2
2026-03-30,MAC-02,Storage,1313.21,2
2026-03-30,MAC-02,Compute,1940.19,2
2026-03-30,MAC-03,Networking,254.74,2
2026-03-30,MAC-03,Data Services,555.91,2
2026-03-30,MAC-03,Storage,421.71,2
2026-03-30,MAC-03,Compute,1242.61,2
2026-03-30,MAC-04,Data Services,880.08,2
2026-03-30,MAC-04,Networking,387.96,2
2026-03-30,MAC-04,Storage,688.88,2
2026-03-30,MAC-04,Compute,1521.18,2
2026-03-30,MAC-05,Networking,530.93,2
2026-03-30,MAC-05,Data Services,747.7,2
2026-03-30,MAC-05,Storage,548.21,2
2026-03-30,MAC-05,Compute,1128.53,2
2026-03-30,MAC-06,Storage,836.8,2
2026-03-30,MAC-06,Data Services,966.84,2
2026-03-30,MAC-06,Compute,3141.28,2
2026-03-30,MAC-06,Networking,872.25,2
2026-03-30,MAC-07,Storage,1138.17,2
2026-03-30,MAC-07,Networking,456.99,2
2026-03-30,MAC-07,Data Services,1618.44,2
2026-03-30,MAC-07,Compute,2619.31,2
2026-03-30,MAC-08,Compute,924.68,2
2026-03-30,MAC-08,Data Services,1047.09,2
2026-03-30,MAC-08,Networking,271.66,2
2026-03-30,MAC-08,Storage,546.73,2
2026-03-31,MAC-01,Data Services,918.34,2
2026-03-31,MAC-01,Compute,2860.62,2
2026-03-31,MAC-01,Networking,548.36,2
2026-03-31,MAC-01,Storage,731.96,2
2026-03-31,MAC-02,Storage,1365.81,2
2026-03-31,MAC-02,Compute,1882.54,2
2026-03-31,MAC-02,Data Services,1864.84,2
2026-03-31,MAC-02,Networking,387.78,2
2026-03-31,MAC-03,Storage,381.75,2
2026-03-31,MAC-03,Compute,1305.27,2
2026-03-31,MAC-03,Data Services,615.07,2
2026-03-31,MAC-03,Networking,251.87,2
2026-03-31,MAC-04,Compute,1668.8,2
2026-03-31,MAC-04,Data Services,928.23,2
2026-03-31,MAC-04,Networking,340.42,2
2026-03-31,MAC-04,Storage,683.05,2
2026-03-31,MAC-05,Data Services,692.38,2
2026-03-31,MAC-05,Networking,557.23,2
2026-03-31,MAC-05,Compute,1273.85,2
2026-03-31,MAC-05,Storage,497.56,2
2026-03-31,MAC-06,Data Services,1007.38,2
2026-03-31,MAC-06,Networking,778.92,2
2026-03-31,MAC-06,Compute,3028.84,2
2026-03-31,MAC-06,Storage,829.35,2
2026-03-31,MAC-07,Data Services,1500.47,2
2026-03-31,MAC-07,Networking,450.35,2
2026-03-31,MAC-07,Compute,2633.08,2
2026-03-31,MAC-07,Storage,1243.64,2
2026-03-31,MAC-08,Compute,851.93,2
2026-03-31,MAC-08,Data Services,971.25,2
2026-03-31,MAC-08,Networking,291.5,2
2026-03-31,MAC-08,Storage,586.31,2
